param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
0.001,0.5,50,0.6433333333333333,0.16753109164172086,92,0.7333333333333334,0.8166666666666667,0.3333333333333333,0.6166666666666667,0.7166666666666667,0.0035942554473876952,0.001627206802368164
0.001,0.7,5,0.45999999999999996,0.06548960901462833,185,0.5,0.3833333333333333,0.43333333333333335,0.4166666666666667,0.5666666666666667,0.0035562992095947267,0.0015677928924560547
0.001,0.7,10,0.53,0.1161416759345623,169,0.6666666666666666,0.3833333333333333,0.5333333333333333,0.4166666666666667,0.65,0.0035602569580078123,0.0015587329864501954
0.001,0.7,20,0.6166666666666666,0.1178511301977579,120,0.8333333333333333,0.48333333333333334,0.6,0.6166666666666667,0.55,0.0036513805389404297,0.0015721797943115234
0.001,0.7,50,0.6433333333333333,0.16753109164172086,92,0.7333333333333334,0.8166666666666667,0.3333333333333333,0.6166666666666667,0.7166666666666667,0.0035325050354003905,0.0015386104583740234
0.001,0.9,5,0.45999999999999996,0.06548960901462833,185,0.5,0.3833333333333333,0.43333333333333335,0.4166666666666667,0.5666666666666667,0.003490304946899414,0.001528453826904297
0.001,0.9,10,0.53,0.1161416759345623,169,0.6666666666666666,0.3833333333333333,0.5333333333333333,0.4166666666666667,0.65,0.0034623146057128906,0.0015177249908447266
0.001,0.9,20,0.6166666666666666,0.1178511301977579,120,0.8333333333333333,0.48333333333333334,0.6,0.6166666666666667,0.55,0.003563690185546875,0.00152435302734375
0.001,0.9,50,0.6433333333333333,0.16753109164172086,92,0.7333333333333334,0.8166666666666667,0.3333333333333333,0.6166666666666667,0.7166666666666667,0.003491115570068359,0.001520824432373047
0.00359381,0.1,5,0.45999999999999996,0.06548960901462833,185,0.5,0.3833333333333333,0.43333333333333335,0.4166666666666667,0.5666666666666667,0.0034589290618896483,0.0015051841735839843
0.00359381,0.1,10,0.53,0.1161416759345623,169,0.6666666666666666,0.3833333333333333,0.5333333333333333,0.4166666666666667,0.65,0.003448009490966797,0.0015860557556152343
0.00359381,0.1,20,0.6166666666666666,0.1178511301977579,120,0.8333333333333333,0.48333333333333334,0.6,0.6166666666666667,0.55,0.0034799575805664062,0.0015134334564208985
0.00359381,0.1,50,0.6433333333333333,0.16753109164172086,92,0.7333333333333334,0.8166666666666667,0.3333333333333333,0.6166666666666667,0.7166666666666667,0.003466081619262695,0.0015123367309570312
0.00359381,0.3,5,0.45999999999999996,0.06548960901462833,185,0.5,0.3833333333333333,0.43333333333333335,0.4166666666666667,0.5666666666666667,0.0034899234771728514,0.0015469074249267578
0.00359381,0.3,10,0.53,0.1161416759345623,169,0.6666666666666666,0.3833333333333333,0.5333333333333333,0.4166666666666667,0.65,0.003568124771118164,0.001612377166748047
0.00359381,0.3,20,0.6166666666666666,0.1178511301977579,120,0.8333333333333333,0.48333333333333334,0.6,0.6166666666666667,0.55,0.003459310531616211,0.0015203475952148438
0.00359381,0.3,50,0.6433333333333333,0.16753109164172086,92,0.7333333333333334,0.8166666666666667,0.3333333333333333,0.6166666666666667,0.7166666666666667,0.0034549713134765627,0.0015061855316162109
0.00359381,0.5,5,0.45999999999999996,0.06548960901462833,185,0.5,0.3833333333333333,0.43333333333333335,0.4166666666666667,0.5666666666666667,0.0035463809967041016,0.001538848876953125
0.00359381,0.5,10,0.53,0.1161416759345623,169,0.6666666666666666,0.3833333333333333,0.5333333333333333,0.4166666666666667,0.65,0.003542804718017578,0.001649951934814453
